method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
lsem_oracleZ,1,N1000_nX10_sx1,85,1000,10,1,1.754411,1.192014,1.192014,0.562397,0.562397,1.708999,1.325489,1.133735,0.575264,0.383510,0.045412,-0.133476,0.058279,-0.012867,0.178887,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,86,1000,10,1,1.846321,1.234123,1.234123,0.612198,0.612198,1.696254,1.312224,1.120209,0.576045,0.384030,0.150067,-0.078101,0.113914,0.036153,0.228168,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,87,1000,10,1,1.689827,1.192974,1.192974,0.496854,0.496854,1.720236,1.336577,1.144747,0.575489,0.383659,-0.030409,-0.143604,0.048226,-0.078635,0.113194,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,88,1000,10,1,1.812158,1.220957,1.220957,0.591200,0.591200,1.724735,1.340832,1.148881,0.575854,0.383903,0.087423,-0.119875,0.072077,0.015346,0.207297,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,89,1000,10,1,1.556743,1.156478,1.156478,0.400265,0.400265,1.693820,1.309807,1.117800,0.576019,0.384013,-0.137077,-0.153329,0.038678,-0.175755,0.016252,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,90,1000,10,1,1.689303,1.285053,1.285053,0.404250,0.404250,1.713452,1.330397,1.138870,0.574582,0.383055,-0.024149,-0.045344,0.146183,-0.170332,0.021195,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,91,1000,10,1,1.583166,1.205351,1.205351,0.377815,0.377815,1.697771,1.314119,1.122293,0.575477,0.383652,-0.114604,-0.108768,0.083058,-0.197662,-0.005836,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,92,1000,10,1,1.583677,1.074815,1.074815,0.508862,0.508862,1.678861,1.295204,1.103375,0.575487,0.383658,-0.095185,-0.220388,-0.028560,-0.066625,0.125204,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,93,1000,10,1,1.801020,1.283871,1.283871,0.517150,0.517150,1.715701,1.332046,1.140218,0.575483,0.383655,0.085319,-0.048175,0.143653,-0.058333,0.133494,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,94,1000,10,1,1.394429,1.148542,1.148542,0.245887,0.245887,1.682773,1.298914,1.106984,0.575790,0.383860,-0.288344,-0.150371,0.041559,-0.329903,-0.137973,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,95,1000,10,1,1.680281,1.294050,1.294050,0.386232,0.386232,1.693872,1.310253,1.118444,0.575427,0.383618,-0.013590,-0.016204,0.175605,-0.189196,0.002613,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,96,1000,10,1,1.838116,1.322330,1.322330,0.515785,0.515785,1.701174,1.317425,1.125550,0.575624,0.383749,0.136942,0.004906,0.196780,-0.059838,0.132036,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,97,1000,10,1,1.690660,1.205963,1.205963,0.484698,0.484698,1.689433,1.305248,1.113155,0.576278,0.384185,0.001227,-0.099285,0.092807,-0.091580,0.100512,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,98,1000,10,1,1.946351,1.377958,1.377958,0.568393,0.568393,1.696289,1.312482,1.120578,0.575710,0.383807,0.250062,0.065477,0.257380,-0.007318,0.184586,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,99,1000,10,1,1.685717,1.241385,1.241385,0.444332,0.444332,1.712750,1.328910,1.136989,0.575761,0.383841,-0.027034,-0.087525,0.104395,-0.131429,0.060491,,,,,,
lsem_oracleZ,1,N1000_nX10_sx1,100,1000,10,1,1.706638,1.257644,1.257644,0.448994,0.448994,1.695544,1.311789,1.119911,0.575633,0.383755,0.011094,-0.054145,0.137733,-0.126639,0.065239,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,1,1000,10,3,1.742579,1.208812,1.208812,0.533768,0.533768,1.709126,1.325167,1.133187,0.575938,0.383959,0.033454,-0.116355,0.075624,-0.042171,0.149809,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,2,1000,10,3,1.705378,1.101238,1.101238,0.604139,0.604139,1.702140,1.318453,1.126610,0.575531,0.383687,0.003237,-0.217215,-0.025371,0.028608,0.220452,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,3,1000,10,3,1.792179,1.212215,1.212215,0.579965,0.579965,1.689326,1.305753,1.113966,0.575360,0.383573,0.102853,-0.093538,0.098249,0.004605,0.196391,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,4,1000,10,3,1.508927,1.204690,1.204690,0.304237,0.304237,1.692186,1.309150,1.117633,0.574554,0.383036,-0.183259,-0.104460,0.087058,-0.270317,-0.078799,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,5,1000,10,3,1.780938,1.176163,1.176163,0.604775,0.604775,1.707997,1.324344,1.132517,0.575481,0.383654,0.072941,-0.148180,0.043646,0.029294,0.221121,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,6,1000,10,3,1.684222,1.157132,1.157132,0.527090,0.527090,1.664386,1.280433,1.088456,0.575930,0.383953,0.019836,-0.123301,0.068675,-0.048840,0.143137,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,7,1000,10,3,1.732518,1.312981,1.312981,0.419537,0.419537,1.711997,1.328132,1.136199,0.575797,0.383865,0.020522,-0.015150,0.176782,-0.156260,0.035672,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,8,1000,10,3,1.771891,1.170574,1.170574,0.601317,0.601317,1.711594,1.328070,1.136307,0.575287,0.383525,0.060297,-0.157496,0.034266,0.026030,0.217792,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,9,1000,10,3,1.641415,1.187844,1.187844,0.453571,0.453571,1.689508,1.306443,1.114911,0.574597,0.383064,-0.048093,-0.118599,0.072933,-0.121026,0.070507,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,10,1000,10,3,1.684527,1.250282,1.250282,0.434245,0.434245,1.705251,1.321599,1.129773,0.575478,0.383652,-0.020724,-0.071317,0.120509,-0.141233,0.050593,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,11,1000,10,3,1.739359,1.326695,1.326695,0.412664,0.412664,1.705074,1.321467,1.129664,0.575411,0.383607,0.034285,0.005228,0.197031,-0.162746,0.029057,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,12,1000,10,3,1.751879,1.147481,1.147481,0.604398,0.604398,1.682513,1.298386,1.106323,0.576191,0.384127,0.069365,-0.150905,0.041158,0.028207,0.220271,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,13,1000,10,3,1.594087,1.085723,1.085723,0.508364,0.508364,1.695460,1.312195,1.120562,0.574898,0.383265,-0.101373,-0.226472,-0.034839,-0.066534,0.125098,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,14,1000,10,3,1.573156,1.250255,1.250255,0.322901,0.322901,1.708468,1.324611,1.132682,0.575786,0.383858,-0.135312,-0.074356,0.117573,-0.252885,-0.060956,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,15,1000,10,3,1.660868,1.094480,1.094480,0.566387,0.566387,1.689951,1.305871,1.113831,0.576120,0.384080,-0.029084,-0.211390,-0.019350,-0.009733,0.182307,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,16,1000,10,3,1.942686,1.272195,1.272195,0.670491,0.670491,1.681666,1.297484,1.105393,0.576273,0.384182,0.261021,-0.025289,0.166802,0.094218,0.286309,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,17,1000,10,3,1.677919,1.227955,1.227955,0.449964,0.449964,1.693643,1.310098,1.118325,0.575318,0.383545,-0.015724,-0.082143,0.109630,-0.125353,0.066419,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,18,1000,10,3,1.393394,1.046684,1.046684,0.346710,0.346710,1.689744,1.305737,1.113733,0.576011,0.384007,-0.296350,-0.259052,-0.067049,-0.229301,-0.037297,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,19,1000,10,3,1.621782,1.170081,1.170081,0.451701,0.451701,1.697663,1.313841,1.121930,0.575733,0.383822,-0.075881,-0.143760,0.048151,-0.124032,0.067879,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,20,1000,10,3,1.554009,1.080063,1.080063,0.473946,0.473946,1.728767,1.344155,1.151848,0.576919,0.384612,-0.174758,-0.264092,-0.071785,-0.102973,0.089334,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,21,1000,10,3,1.714241,1.230109,1.230109,0.484133,0.484133,1.728289,1.343896,1.151700,0.576589,0.384393,-0.014048,-0.113788,0.078409,-0.092457,0.099740,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,22,1000,10,3,1.661846,1.192203,1.192203,0.469643,0.469643,1.706913,1.323072,1.131151,0.575761,0.383841,-0.045066,-0.130869,0.061051,-0.106118,0.085803,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,23,1000,10,3,1.708549,1.293449,1.293449,0.415100,0.415100,1.705444,1.321384,1.129354,0.576090,0.384060,0.003105,-0.027935,0.164095,-0.160990,0.031040,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,24,1000,10,3,1.739405,1.169852,1.169852,0.569553,0.569553,1.710920,1.327025,1.135077,0.575843,0.383895,0.028485,-0.157173,0.034775,-0.006290,0.185657,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,25,1000,10,3,1.685954,1.144367,1.144367,0.541587,0.541587,1.681654,1.297928,1.106064,0.575590,0.383726,0.004300,-0.153560,0.038303,-0.034003,0.157860,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,26,1000,10,3,1.792566,1.274241,1.274241,0.518325,0.518325,1.717456,1.333420,1.141403,0.576053,0.384035,0.075110,-0.059179,0.132838,-0.057728,0.134290,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,27,1000,10,3,1.686111,1.245085,1.245085,0.441026,0.441026,1.699442,1.315809,1.123993,0.575450,0.383633,-0.013331,-0.070724,0.121092,-0.134424,0.057393,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,28,1000,10,3,1.583040,1.176071,1.176071,0.406970,0.406970,1.738531,1.354060,1.161824,0.576707,0.384471,-0.155491,-0.177989,0.014246,-0.169737,0.022498,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,29,1000,10,3,1.619420,1.196466,1.196466,0.422954,0.422954,1.697710,1.314018,1.122172,0.575539,0.383693,-0.078291,-0.117552,0.074294,-0.152585,0.039261,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,30,1000,10,3,1.617349,1.146498,1.146498,0.470851,0.470851,1.701131,1.317908,1.126297,0.574834,0.383223,-0.083782,-0.171410,0.020201,-0.103983,0.087628,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,31,1000,10,3,1.720030,1.230763,1.230763,0.489267,0.489267,1.719841,1.335635,1.143532,0.576309,0.384206,0.000189,-0.104872,0.087231,-0.087042,0.105061,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,32,1000,10,3,1.720397,1.249357,1.249357,0.471040,0.471040,1.678335,1.294353,1.102362,0.575972,0.383981,0.042063,-0.044996,0.146994,-0.104932,0.087059,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,33,1000,10,3,1.962348,1.262183,1.262183,0.700166,0.700166,1.708206,1.324879,1.133215,0.574992,0.383328,0.254142,-0.062696,0.128968,0.125174,0.316838,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,34,1000,10,3,1.901447,1.318232,1.318232,0.583215,0.583215,1.722056,1.337889,1.145806,0.576250,0.384167,0.179391,-0.019657,0.172426,0.006965,0.199048,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,35,1000,10,3,1.604426,1.106266,1.106266,0.498160,0.498160,1.693000,1.309204,1.117306,0.575694,0.383796,-0.088573,-0.202938,-0.011040,-0.077533,0.114365,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,36,1000,10,3,1.796552,1.281676,1.281676,0.514877,0.514877,1.720907,1.337329,1.145539,0.575368,0.383579,0.075645,-0.055653,0.136136,-0.060491,0.131298,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,37,1000,10,3,1.845544,1.352367,1.352367,0.493177,0.493177,1.682809,1.298249,1.105969,0.576839,0.384559,0.162735,0.054118,0.246398,-0.083662,0.108617,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,38,1000,10,3,1.665108,1.132583,1.132583,0.532525,0.532525,1.707828,1.323732,1.131684,0.576143,0.384095,-0.042719,-0.191149,0.000899,-0.043618,0.148430,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,39,1000,10,3,1.954601,1.301094,1.301094,0.653507,0.653507,1.716792,1.332777,1.140770,0.576022,0.384015,0.237809,-0.031683,0.160325,0.077485,0.269492,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,40,1000,10,3,1.666819,1.193239,1.193239,0.473581,0.473581,1.687066,1.302989,1.110951,0.576116,0.384077,-0.020247,-0.109751,0.082288,-0.102535,0.089504,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,41,1000,10,3,1.752516,1.237521,1.237521,0.514994,0.514994,1.688746,1.304666,1.112626,0.576120,0.384080,0.063770,-0.067144,0.124895,-0.061126,0.130914,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,42,1000,10,3,1.831954,1.219468,1.219468,0.612486,0.612486,1.718857,1.335540,1.143882,0.574975,0.383317,0.113097,-0.116072,0.075586,0.037511,0.229170,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,43,1000,10,3,1.688365,1.203922,1.203922,0.484443,0.484443,1.702531,1.318447,1.126405,0.576126,0.384084,-0.014165,-0.114524,0.077518,-0.091683,0.100359,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,44,1000,10,3,1.855369,1.376579,1.376579,0.478790,0.478790,1.713993,1.330382,1.138576,0.575417,0.383611,0.141376,0.046197,0.238002,-0.096627,0.095179,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,45,1000,10,3,1.844985,1.312622,1.312622,0.532363,0.532363,1.699338,1.314886,1.122660,0.576679,0.384452,0.145647,-0.002264,0.189962,-0.044315,0.147911,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,46,1000,10,3,1.794318,1.223057,1.223057,0.571261,0.571261,1.676268,1.292446,1.100535,0.575733,0.383822,0.118050,-0.069388,0.122523,-0.004472,0.187439,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,47,1000,10,3,1.612339,1.248246,1.248246,0.364093,0.364093,1.668101,1.284303,1.092404,0.575697,0.383798,-0.055762,-0.036057,0.155842,-0.211605,-0.019705,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,48,1000,10,3,1.658643,1.170904,1.170904,0.487739,0.487739,1.707363,1.323967,1.132269,0.575093,0.383396,-0.048720,-0.153063,0.038635,-0.087355,0.104343,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,49,1000,10,3,1.670177,1.156750,1.156750,0.513427,0.513427,1.706900,1.323862,1.132344,0.574557,0.383038,-0.036723,-0.167113,0.024406,-0.061129,0.130390,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,50,1000,10,3,1.484355,1.154468,1.154468,0.329886,0.329886,1.679746,1.295865,1.103925,0.575820,0.383880,-0.195391,-0.141397,0.050543,-0.245934,-0.053994,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,51,1000,10,3,1.494903,1.133060,1.133060,0.361843,0.361843,1.693353,1.309551,1.117650,0.575703,0.383802,-0.198450,-0.176491,0.015410,-0.213860,-0.021959,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,52,1000,10,3,1.683600,1.234269,1.234269,0.449331,0.449331,1.727325,1.343461,1.151530,0.575795,0.383863,-0.043725,-0.109193,0.082739,-0.126464,0.065468,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,53,1000,10,3,1.905311,1.269747,1.269747,0.635564,0.635564,1.698899,1.315431,1.123697,0.575203,0.383468,0.206412,-0.045685,0.146050,0.060362,0.252096,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,54,1000,10,3,1.680745,1.134331,1.134331,0.546414,0.546414,1.690207,1.306345,1.114415,0.575792,0.383861,-0.009461,-0.172014,0.019916,-0.029378,0.162553,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,55,1000,10,3,1.589189,1.119956,1.119956,0.469233,0.469233,1.701882,1.318632,1.127008,0.574874,0.383250,-0.112693,-0.198677,-0.007052,-0.105641,0.085984,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,56,1000,10,3,1.612822,1.260848,1.260848,0.351974,0.351974,1.688077,1.304313,1.112431,0.575646,0.383764,-0.075255,-0.043465,0.148417,-0.223672,-0.031790,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,57,1000,10,3,1.693412,1.164162,1.164162,0.529250,0.529250,1.697868,1.314146,1.122284,0.575584,0.383723,-0.004456,-0.149983,0.041878,-0.046334,0.145527,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,58,1000,10,3,1.571291,1.124257,1.124257,0.447034,0.447034,1.721831,1.337311,1.145051,0.576780,0.384520,-0.150540,-0.213054,-0.020794,-0.129746,0.062514,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,59,1000,10,3,1.739404,1.156946,1.156946,0.582457,0.582457,1.695391,1.312022,1.120337,0.575054,0.383369,0.044013,-0.155075,0.036609,0.007404,0.199088,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,60,1000,10,3,1.635290,1.198558,1.198558,0.436732,0.436732,1.691785,1.308137,1.116313,0.575472,0.383648,-0.056495,-0.109580,0.082244,-0.138740,0.053084,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,61,1000,10,3,1.668155,1.177427,1.177427,0.490729,0.490729,1.707152,1.323559,1.131762,0.575390,0.383593,-0.038997,-0.146132,0.045665,-0.084661,0.107136,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,62,1000,10,3,1.696424,1.160310,1.160310,0.536114,0.536114,1.701339,1.317608,1.125743,0.575596,0.383731,-0.004914,-0.157298,0.034568,-0.039482,0.152383,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,63,1000,10,3,1.747515,1.294493,1.294493,0.453023,0.453023,1.723943,1.340115,1.148201,0.575741,0.383827,0.023573,-0.045623,0.146291,-0.122718,0.069195,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,64,1000,10,3,1.705012,1.192801,1.192801,0.512211,0.512211,1.698787,1.315512,1.123874,0.574913,0.383275,0.006225,-0.122711,0.068927,-0.062702,0.128935,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,65,1000,10,3,1.557147,1.218100,1.218100,0.339047,0.339047,1.690467,1.306446,1.114436,0.576031,0.384021,-0.133320,-0.088346,0.103664,-0.236984,-0.044974,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,66,1000,10,3,1.621397,1.136895,1.136895,0.484503,0.484503,1.703032,1.320069,1.128587,0.574445,0.382963,-0.081634,-0.183174,0.008308,-0.089942,0.101540,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,67,1000,10,3,1.605640,1.264326,1.264326,0.341315,0.341315,1.722591,1.338277,1.146120,0.576471,0.384314,-0.116951,-0.073952,0.118205,-0.235156,-0.042999,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,68,1000,10,3,1.716129,1.206938,1.206938,0.509191,0.509191,1.714244,1.330177,1.138143,0.576101,0.384067,0.001885,-0.123239,0.068795,-0.066910,0.125124,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,69,1000,10,3,1.616085,1.137567,1.137567,0.478518,0.478518,1.689284,1.305490,1.113593,0.575691,0.383794,-0.073199,-0.167923,0.023974,-0.097173,0.094724,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,70,1000,10,3,1.492230,1.063252,1.063252,0.428978,0.428978,1.691249,1.307931,1.116271,0.574978,0.383318,-0.199019,-0.244678,-0.053019,-0.146000,0.045659,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,71,1000,10,3,1.821872,1.212772,1.212772,0.609100,0.609100,1.711843,1.327585,1.135455,0.576388,0.384258,0.110030,-0.114812,0.077317,0.032713,0.224842,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,72,1000,10,3,1.699851,1.289343,1.289343,0.410509,0.410509,1.728522,1.344531,1.152535,0.575986,0.383991,-0.028670,-0.055188,0.136808,-0.165478,0.026518,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,73,1000,10,3,1.639772,1.206225,1.206225,0.433547,0.433547,1.705812,1.321649,1.129568,0.576244,0.384163,-0.066040,-0.115425,0.076657,-0.142697,0.049384,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,74,1000,10,3,1.635318,1.202578,1.202578,0.432740,0.432740,1.701941,1.317474,1.125240,0.576701,0.384468,-0.066624,-0.114896,0.077338,-0.143962,0.048272,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,75,1000,10,3,1.678493,1.150066,1.150066,0.528427,0.528427,1.715630,1.330998,1.138681,0.576949,0.384632,-0.037137,-0.180931,0.011385,-0.048522,0.143794,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,76,1000,10,3,1.653150,1.183558,1.183558,0.469592,0.469592,1.683167,1.299555,1.107749,0.575419,0.383612,-0.030017,-0.115996,0.075810,-0.105827,0.085979,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,77,1000,10,3,1.799009,1.296147,1.296147,0.502862,0.502862,1.751800,1.367663,1.175595,0.576205,0.384137,0.047209,-0.071516,0.120552,-0.073344,0.118725,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,78,1000,10,3,1.749885,1.243586,1.243586,0.506299,0.506299,1.714371,1.330819,1.139042,0.575329,0.383552,0.035514,-0.087232,0.104544,-0.069030,0.122746,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,79,1000,10,3,1.625488,1.177410,1.177410,0.448079,0.448079,1.687385,1.303149,1.111031,0.576354,0.384236,-0.061897,-0.125739,0.066379,-0.128275,0.063843,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,80,1000,10,3,1.490911,1.147192,1.147192,0.343719,0.343719,1.695523,1.310986,1.118717,0.576806,0.384537,-0.204612,-0.163794,0.028475,-0.233087,-0.040818,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,81,1000,10,3,1.880707,1.193394,1.193394,0.687313,0.687313,1.717122,1.333368,1.141490,0.575632,0.383754,0.163585,-0.139974,0.051903,0.111682,0.303559,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,82,1000,10,3,1.755176,1.286986,1.286986,0.468190,0.468190,1.701904,1.317910,1.125913,0.575991,0.383994,0.053272,-0.030924,0.161073,-0.107802,0.084196,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,83,1000,10,3,1.751090,1.280475,1.280475,0.470615,0.470615,1.711940,1.327558,1.135367,0.576573,0.384382,0.039150,-0.047083,0.145108,-0.105958,0.086233,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,84,1000,10,3,1.706187,1.200685,1.200685,0.505503,0.505503,1.693009,1.309223,1.117330,0.575679,0.383786,0.013178,-0.108538,0.083355,-0.070177,0.121717,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,85,1000,10,3,1.501268,1.210488,1.210488,0.290780,0.290780,1.683766,1.301260,1.110007,0.573759,0.382506,-0.182499,-0.090773,0.100480,-0.282979,-0.091726,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,86,1000,10,3,1.676492,1.252865,1.252865,0.423627,0.423627,1.709285,1.325412,1.133476,0.575809,0.383873,-0.032793,-0.072548,0.119389,-0.152181,0.039755,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,87,1000,10,3,1.755549,1.277433,1.277433,0.478116,0.478116,1.693452,1.310400,1.118873,0.574579,0.383052,0.062097,-0.032967,0.158559,-0.096463,0.095064,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,88,1000,10,3,1.655903,1.130626,1.130626,0.525277,0.525277,1.695416,1.311484,1.119518,0.575899,0.383933,-0.039513,-0.180858,0.011109,-0.050622,0.141345,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,89,1000,10,3,1.572643,1.160626,1.160626,0.412017,0.412017,1.674708,1.291174,1.099407,0.575301,0.383534,-0.102065,-0.130548,0.061219,-0.163284,0.028483,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,90,1000,10,3,1.852013,1.325314,1.325314,0.526699,0.526699,1.714611,1.331384,1.139770,0.574841,0.383227,0.137402,-0.006069,0.185544,-0.048142,0.143472,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,91,1000,10,3,1.675350,1.187943,1.187943,0.487407,0.487407,1.693653,1.309670,1.117679,0.575975,0.383983,-0.018303,-0.121728,0.070264,-0.088567,0.103424,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,92,1000,10,3,1.571516,1.207583,1.207583,0.363932,0.363932,1.701310,1.318120,1.126526,0.574784,0.383190,-0.129794,-0.110537,0.081058,-0.210852,-0.019257,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,93,1000,10,3,1.535400,1.123620,1.123620,0.411780,0.411780,1.711662,1.328063,1.136264,0.575399,0.383599,-0.176263,-0.204444,-0.012644,-0.163619,0.028181,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,94,1000,10,3,1.730300,1.260196,1.260196,0.470104,0.470104,1.690382,1.306450,1.114484,0.575898,0.383932,0.039918,-0.046253,0.145713,-0.105794,0.086172,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,95,1000,10,3,1.435064,1.191893,1.191893,0.243171,0.243171,1.719202,1.336059,1.144488,0.574714,0.383143,-0.284138,-0.144166,0.047405,-0.331543,-0.139972,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,96,1000,10,3,1.421347,1.119144,1.119144,0.302202,0.302202,1.681384,1.298389,1.106892,0.574491,0.382994,-0.260037,-0.179245,0.012252,-0.272289,-0.080792,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,97,1000,10,3,1.747371,1.131318,1.131318,0.616053,0.616053,1.696693,1.312915,1.121025,0.575668,0.383779,0.050678,-0.181597,0.010292,0.040385,0.232275,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,98,1000,10,3,1.577268,1.168074,1.168074,0.409194,0.409194,1.709715,1.325438,1.133299,0.576416,0.384277,-0.132447,-0.157364,0.034775,-0.167222,0.024917,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,99,1000,10,3,1.647921,1.203933,1.203933,0.443988,0.443988,1.689693,1.306604,1.115060,0.574633,0.383089,-0.041772,-0.102671,0.088873,-0.130645,0.060900,,,,,,
lsem_oracleZ,5,N1000_nX10_sx3,100,1000,10,3,1.737629,1.278796,1.278796,0.458834,0.458834,1.705602,1.322195,1.130492,0.575110,0.383406,0.032027,-0.043400,0.148303,-0.116276,0.075427,,,,,,
lsem_oracleZ,3,N1000_nX200_sx1,1,1000,200,1,1.705514,1.217582,1.217582,0.487933,0.487933,1.699300,1.315469,1.123553,0.575747,0.383832,0.006214,-0.097887,0.094029,-0.087815,0.104101,,,,,,
lsem_oracleZ,3,N1000_nX200_sx1,2,1000,200,1,1.787044,1.121488,1.121488,0.665556,0.665556,1.680194,1.297257,1.105789,0.574405,0.382937,0.106851,-0.175769,0.015700,0.091151,0.282619,,,,,,
