method,scenario_id,scenario,rep,N,n_X,sigma_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
dmavae,3,N1000_nX200_sx0.7,15,1000,200,0.700000,1.891917,,1.110604,0.781313,0.525297,1.755365,,1.180034,0.575331,0.383554,0.136552,,-0.069430,0.205982,0.141743,True,293.819667,178.188393,0.017570,0.393545,0.000099
dmavae,3,N1000_nX200_sx0.7,16,1000,200,0.700000,1.368948,,1.016510,0.352438,0.234173,1.734837,,1.158664,0.576174,0.384116,-0.365889,,-0.142154,-0.223735,-0.149943,True,279.576599,174.839690,0.011025,0.374627,0.000063
dmavae,3,N1000_nX200_sx0.7,17,1000,200,0.700000,2.013373,,1.322037,0.691335,0.489453,1.730128,,1.154280,0.575848,0.383899,0.283245,,0.167758,0.115487,0.105555,True,299.788045,178.461974,0.017209,0.404706,0.000096
dmavae,3,N1000_nX200_sx0.7,18,1000,200,0.700000,1.957433,,1.224802,0.732631,0.512463,1.740302,,1.164083,0.576219,0.384146,0.217131,,0.060718,0.156412,0.128317,True,297.852296,183.808127,0.010209,0.382888,0.000056
dmavae,3,N1000_nX200_sx0.7,19,1000,200,0.700000,2.030376,,1.350245,0.680131,0.485491,1.750776,,1.175532,0.575244,0.383496,0.279600,,0.174713,0.104887,0.101995,True,291.955789,177.401984,0.018904,0.392367,0.000107
dmavae,3,N1000_nX200_sx0.7,20,1000,200,0.700000,1.519801,,1.064195,0.455606,0.307650,1.724204,,1.148063,0.576141,0.384094,-0.204403,,-0.083869,-0.120535,-0.076444,True,288.174258,184.933252,0.024215,0.358259,0.000131
dmavae,3,N1000_nX200_sx0.7,21,1000,200,0.700000,1.586427,,0.962897,0.623530,0.481872,1.737452,,1.162118,0.575334,0.383556,-0.151025,,-0.199221,0.048196,0.098316,True,300.542021,177.697497,0.023577,0.408743,0.000133
dmavae,3,N1000_nX200_sx0.7,22,1000,200,0.700000,2.021109,,1.208459,0.812650,0.544874,1.734529,,1.158459,0.576070,0.384047,0.286580,,0.050000,0.236579,0.160828,True,296.956138,181.208041,0.030468,0.389782,0.000168
dmavae,3,N1000_nX200_sx0.7,23,1000,200,0.700000,1.965046,,1.252544,0.712502,0.394630,1.723667,,1.147631,0.576036,0.384024,0.241379,,0.104913,0.136466,0.010606,True,299.383414,180.423973,0.017368,0.397348,0.000096
dmavae,3,N1000_nX200_sx0.7,24,1000,200,0.700000,1.715966,,0.976360,0.739606,0.527184,1.769618,,1.193273,0.576346,0.384230,-0.053652,,-0.216912,0.163261,0.142954,True,293.374387,181.783466,0.015283,0.380370,0.000084
dmavae,3,N1000_nX200_sx0.7,25,1000,200,0.700000,1.502199,,0.923531,0.578668,0.375837,1.746237,,1.170172,0.576065,0.384043,-0.244038,,-0.246641,0.002603,-0.008206,True,292.537392,181.208370,0.023170,0.380563,0.000128
dmavae,3,N1000_nX200_sx0.7,26,1000,200,0.700000,1.522561,,1.088436,0.434124,0.252965,1.760814,,1.185668,0.575146,0.383431,-0.238253,,-0.097232,-0.141022,-0.130466,True,299.191816,177.692020,0.020374,0.406093,0.000115
dmavae,3,N1000_nX200_sx0.7,27,1000,200,0.700000,1.747607,,0.849730,0.897877,0.548184,1.724889,,1.149162,0.575727,0.383818,0.022718,,-0.299431,0.322150,0.164366,True,292.668324,178.921696,0.032481,0.388654,0.000182
dmavae,3,N1000_nX200_sx0.7,28,1000,200,0.700000,2.025598,,1.424196,0.601402,0.418749,1.742778,,1.167209,0.575569,0.383713,0.282820,,0.256987,0.025833,0.035036,True,296.315660,179.660869,0.016497,0.393684,0.000092
dmavae,3,N1000_nX200_sx0.7,29,1000,200,0.700000,2.033236,,1.245695,0.787541,0.457831,1.740410,,1.164621,0.575789,0.383860,0.292826,,0.081075,0.211752,0.073972,True,293.171137,179.255231,0.009960,0.388565,0.000056
dmavae,3,N1000_nX200_sx0.7,30,1000,200,0.700000,1.670871,,1.080817,0.590053,0.379063,1.732381,,1.156705,0.575676,0.383784,-0.061510,,-0.075887,0.014377,-0.004722,True,290.503783,172.989007,0.015335,0.404521,0.000089
dmavae,3,N1000_nX200_sx0.7,31,1000,200,0.700000,1.574510,,1.136765,0.437745,0.237414,1.712410,,1.137600,0.574810,0.383206,-0.137900,,-0.000835,-0.137065,-0.145792,True,300.458845,183.296153,0.022570,0.389946,0.000123
dmavae,3,N1000_nX200_sx0.7,32,1000,200,0.700000,1.657819,,0.952696,0.705123,0.387533,1.745072,,1.169536,0.575536,0.383691,-0.087254,,-0.216840,0.129586,0.003842,True,299.866030,176.936370,0.016263,0.409949,0.000092
dmavae,3,N1000_nX200_sx0.7,33,1000,200,0.700000,1.577854,,0.851394,0.726460,0.435063,1.749558,,1.173331,0.576227,0.384151,-0.171704,,-0.321937,0.150233,0.050911,True,299.996833,178.425521,0.017607,0.405242,0.000099
dmavae,3,N1000_nX200_sx0.7,34,1000,200,0.700000,1.850112,,1.128215,0.721896,0.436507,1.773582,,1.198821,0.574761,0.383174,0.076530,,-0.070606,0.147136,0.053333,True,294.541247,176.403038,0.015966,0.401092,0.000091
dmavae,3,N1000_nX200_sx0.7,35,1000,200,0.700000,1.752422,,1.008661,0.743761,0.493571,1.739166,,1.164118,0.575048,0.383365,0.013256,,-0.155456,0.168713,0.110206,True,298.882909,181.891813,0.023235,0.391428,0.000128
dmavae,3,N1000_nX200_sx0.7,36,1000,200,0.700000,1.581095,,1.023754,0.557341,0.343308,1.734015,,1.158931,0.575084,0.383389,-0.152920,,-0.135177,-0.017743,-0.040081,True,296.313280,182.381245,0.015908,0.384499,0.000087
dmavae,3,N1000_nX200_sx0.7,37,1000,200,0.700000,1.965346,,1.081085,0.884261,0.564332,1.720941,,1.145829,0.575112,0.383408,0.244405,,-0.064744,0.309149,0.180924,True,293.754565,175.280506,0.014621,0.403310,0.000083
dmavae,3,N1000_nX200_sx0.7,38,1000,200,0.700000,1.596891,,0.990817,0.606074,0.393210,1.746202,,1.169523,0.576679,0.384453,-0.149311,,-0.178705,0.029394,0.008757,True,294.954975,182.840096,0.015737,0.380108,0.000086
dmavae,3,N1000_nX200_sx0.7,39,1000,200,0.700000,1.425134,,0.873763,0.551371,0.321474,1.729497,,1.154293,0.575203,0.383469,-0.304363,,-0.280531,-0.023832,-0.061994,True,299.740795,182.045263,0.015819,0.392658,0.000087
dmavae,3,N1000_nX200_sx0.7,40,1000,200,0.700000,1.724364,,1.089567,0.634797,0.422528,1.761948,,1.185931,0.576017,0.384011,-0.037583,,-0.096364,0.058780,0.038517,True,295.292149,179.970708,0.018206,0.390533,0.000101
dmavae,3,N1000_nX200_sx0.7,41,1000,200,0.700000,2.048716,,1.420896,0.627820,0.411897,1.747201,,1.170996,0.576205,0.384136,0.301515,,0.249900,0.051615,0.027761,True,299.257406,179.248951,0.022741,0.401021,0.000127
dmavae,3,N1000_nX200_sx0.7,42,1000,200,0.700000,1.756072,,0.929127,0.826945,0.530103,1.726018,,1.150305,0.575713,0.383809,0.030054,,-0.221178,0.251232,0.146294,True,292.259324,177.180316,0.014064,0.393756,0.000079
dmavae,3,N1000_nX200_sx0.7,43,1000,200,0.700000,1.540641,,0.973358,0.567283,0.358197,1.746326,,1.171239,0.575088,0.383392,-0.205685,,-0.197880,-0.007805,-0.025195,True,293.247137,182.373527,0.014987,0.378089,0.000082
dmavae,3,N1000_nX200_sx0.7,44,1000,200,0.700000,1.308923,,1.006636,0.302287,0.221473,1.721522,,1.145899,0.575624,0.383749,-0.412599,,-0.139262,-0.273337,-0.162277,True,292.335188,181.643163,0.022103,0.378648,0.000122
dmavae,3,N1000_nX200_sx0.7,45,1000,200,0.700000,1.634709,,0.958761,0.675947,0.429400,1.717851,,1.142309,0.575542,0.383695,-0.083143,,-0.183548,0.100405,0.045705,True,295.400977,179.000775,0.020510,0.394041,0.000115
dmavae,3,N1000_nX200_sx0.7,46,1000,200,0.700000,1.618805,,1.065814,0.552991,0.328756,1.726424,,1.151631,0.574792,0.383195,-0.107619,,-0.085818,-0.021801,-0.054439,True,297.397274,178.660304,0.010570,0.399254,0.000059
dmavae,3,N1000_nX200_sx0.7,47,1000,200,0.700000,2.027517,,1.378895,0.648622,0.420558,1.723888,,1.146793,0.577095,0.384730,0.303629,,0.232101,0.071527,0.035828,True,294.617741,177.233399,0.014015,0.398429,0.000079
dmavae,3,N1000_nX200_sx0.7,48,1000,200,0.700000,1.472575,,0.909890,0.562684,0.425531,1.748089,,1.171376,0.576713,0.384475,-0.275514,,-0.261485,-0.014029,0.041056,True,297.892621,182.907252,0.044238,0.385996,0.000242
dmavae,3,N1000_nX200_sx0.7,49,1000,200,0.700000,1.427320,,0.832656,0.594664,0.376747,1.704552,,1.130156,0.574397,0.382931,-0.277232,,-0.297500,0.020268,-0.006184,True,298.579045,183.166296,0.016014,0.386540,0.000087
dmavae,3,N1000_nX200_sx0.7,50,1000,200,0.700000,1.752315,,1.047718,0.704597,0.411517,1.766338,,1.189945,0.576393,0.384262,-0.014023,,-0.142227,0.128204,0.027255,True,300.321989,177.138634,0.018266,0.410171,0.000103
dmavae,3,N1000_nX200_sx0.7,51,1000,200,0.700000,1.642424,,1.012900,0.629523,0.399309,1.744733,,1.169151,0.575582,0.383721,-0.102309,,-0.156251,0.053942,0.015588,True,289.035035,182.120439,0.042829,0.369902,0.000235
dmavae,3,N1000_nX200_sx0.7,52,1000,200,0.700000,1.687937,,0.877489,0.810448,0.523167,1.729197,,1.153023,0.576174,0.384116,-0.041260,,-0.275534,0.234274,0.139051,True,296.106875,180.436352,0.012875,0.390638,0.000071
dmavae,3,N1000_nX200_sx0.7,53,1000,200,0.700000,1.776424,,1.057546,0.718879,0.413685,1.769137,,1.193636,0.575501,0.383667,0.007287,,-0.136091,0.143378,0.030018,True,296.837032,181.255143,0.018215,0.389378,0.000100
dmavae,3,N1000_nX200_sx0.7,54,1000,200,0.700000,1.695246,,1.087825,0.607421,0.390003,1.733657,,1.158171,0.575486,0.383657,-0.038411,,-0.070346,0.031935,0.006346,True,291.564254,178.018769,0.016775,0.389436,0.000094
dmavae,3,N1000_nX200_sx0.7,55,1000,200,0.700000,2.073994,,1.261575,0.812419,0.504589,1.728076,,1.152793,0.575284,0.383522,0.345917,,0.108782,0.237135,0.121067,True,307.486712,181.789723,0.014052,0.408788,0.000077
dmavae,3,N1000_nX200_sx0.7,56,1000,200,0.700000,1.585869,,0.769823,0.816046,0.520951,1.710539,,1.135498,0.575040,0.383360,-0.124669,,-0.365675,0.241006,0.137591,True,303.651092,185.626026,0.013457,0.388686,0.000072
dmavae,3,N1000_nX200_sx0.7,57,1000,200,0.700000,1.602793,,0.966181,0.636612,0.458486,1.739186,,1.163557,0.575630,0.383753,-0.136393,,-0.197376,0.060983,0.074733,True,299.312115,181.394007,0.039846,0.393964,0.000220
dmavae,3,N1000_nX200_sx0.7,58,1000,200,0.700000,1.540514,,0.948533,0.591982,0.427667,1.746009,,1.169249,0.576760,0.384507,-0.205495,,-0.220716,0.015221,0.043160,True,289.836088,175.998855,0.012576,0.392764,0.000071
dmavae,3,N1000_nX200_sx0.7,59,1000,200,0.700000,1.715457,,1.201938,0.513520,0.295537,1.741098,,1.165550,0.575548,0.383699,-0.025640,,0.036388,-0.062028,-0.088161,True,296.758332,178.466839,0.018646,0.398612,0.000104
dmavae,3,N1000_nX200_sx0.7,60,1000,200,0.700000,1.622998,,0.934402,0.688595,0.408551,1.749122,,1.174225,0.574897,0.383264,-0.126124,,-0.239822,0.113699,0.025286,True,292.706854,182.226273,0.013519,0.377444,0.000074
dmavae,3,N1000_nX200_sx0.7,61,1000,200,0.700000,1.590176,,0.872061,0.718115,0.473689,1.732678,,1.156693,0.575986,0.383990,-0.142503,,-0.284632,0.142129,0.089698,True,295.486864,179.364495,0.012377,0.392987,0.000069
dmavae,3,N1000_nX200_sx0.7,62,1000,200,0.700000,1.701409,,1.232786,0.468623,0.328242,1.750764,,1.174228,0.576536,0.384357,-0.049355,,0.058558,-0.107913,-0.056115,True,288.440486,177.360315,0.013482,0.385106,0.000076
dmavae,3,N1000_nX200_sx0.7,63,1000,200,0.700000,1.600452,,1.104723,0.495729,0.307358,1.730001,,1.153465,0.576536,0.384357,-0.129549,,-0.048743,-0.080807,-0.076999,True,295.012694,176.714598,0.014222,0.400993,0.000080
dmavae,3,N1000_nX200_sx0.7,64,1000,200,0.700000,1.851367,,1.100641,0.750726,0.464241,1.766546,,1.191566,0.574980,0.383320,0.084822,,-0.090924,0.175746,0.080921,True,302.121380,181.267259,0.028499,0.400018,0.000157
dmavae,3,N1000_nX200_sx0.7,65,1000,200,0.700000,2.121159,,1.382002,0.739157,0.512496,1.729394,,1.153707,0.575688,0.383792,0.391765,,0.228295,0.163469,0.128704,True,291.980844,178.118303,0.021179,0.389966,0.000119
dmavae,3,N1000_nX200_sx0.7,66,1000,200,0.700000,1.536284,,0.985833,0.550451,0.361455,1.739613,,1.163549,0.576065,0.384043,-0.203330,,-0.177716,-0.025614,-0.022589,True,290.567688,175.598483,0.016656,0.395671,0.000095
dmavae,3,N1000_nX200_sx0.7,67,1000,200,0.700000,1.762487,,1.175558,0.586928,0.432778,1.731568,,1.155537,0.576031,0.384021,0.030919,,0.020022,0.010897,0.048758,True,292.830234,179.697469,0.013620,0.386343,0.000076
dmavae,3,N1000_nX200_sx0.7,68,1000,200,0.700000,1.894325,,1.416589,0.477736,0.309191,1.757393,,1.180721,0.576671,0.384448,0.136932,,0.235868,-0.098935,-0.075257,True,299.158865,178.374728,0.012285,0.403746,0.000069
dmavae,3,N1000_nX200_sx0.7,69,1000,200,0.700000,1.695227,,1.033725,0.661502,0.420137,1.734240,,1.159054,0.575186,0.383457,-0.039013,,-0.125329,0.086316,0.036680,True,292.104159,177.469944,0.019991,0.392443,0.000113
dmavae,3,N1000_nX200_sx0.7,70,1000,200,0.700000,1.738115,,0.932040,0.806075,0.479997,1.780533,,1.204567,0.575966,0.383977,-0.042418,,-0.272527,0.230109,0.096019,True,295.517915,177.188554,0.012722,0.400413,0.000072
dmavae,3,N1000_nX200_sx0.7,71,1000,200,0.700000,1.449631,,1.007742,0.441889,0.274041,1.723191,,1.146512,0.576679,0.384453,-0.273560,,-0.138770,-0.134791,-0.110412,True,301.634471,184.445207,0.008830,0.388514,0.000048
dmavae,3,N1000_nX200_sx0.7,72,1000,200,0.700000,1.702740,,0.887456,0.815284,0.527270,1.752067,,1.177136,0.574931,0.383287,-0.049326,,-0.289680,0.240354,0.143983,True,291.620644,182.925989,0.022005,0.372726,0.000120
dmavae,3,N1000_nX200_sx0.7,73,1000,200,0.700000,2.045545,,1.365015,0.680530,0.533571,1.732872,,1.157035,0.575837,0.383891,0.312673,,0.207980,0.104693,0.149679,True,300.496295,178.345878,0.014947,0.406496,0.000084
dmavae,3,N1000_nX200_sx0.7,74,1000,200,0.700000,1.615034,,1.041060,0.573973,0.382063,1.738742,,1.163551,0.575191,0.383461,-0.123708,,-0.122490,-0.001218,-0.001398,True,294.581689,178.925465,0.010319,0.392612,0.000058
dmavae,3,N1000_nX200_sx0.7,75,1000,200,0.700000,1.876806,,1.289687,0.587119,0.406185,1.712744,,1.137584,0.575161,0.383440,0.164062,,0.152103,0.011959,0.022744,True,298.188556,182.054338,0.018412,0.389466,0.000101
dmavae,3,N1000_nX200_sx0.7,76,1000,200,0.700000,1.559101,,0.975391,0.583710,0.419061,1.749980,,1.175785,0.574195,0.382797,-0.190879,,-0.200394,0.009515,0.036265,True,295.375605,181.453488,0.017922,0.385686,0.000099
dmavae,3,N1000_nX200_sx0.7,77,1000,200,0.700000,1.840151,,1.013222,0.826929,0.594534,1.740182,,1.163844,0.576337,0.384225,0.099969,,-0.150622,0.250591,0.210309,True,295.260155,183.384840,0.017668,0.378904,0.000096
dmavae,3,N1000_nX200_sx0.7,78,1000,200,0.700000,1.440392,,0.995726,0.444666,0.295039,1.729807,,1.153689,0.576118,0.384079,-0.289415,,-0.157963,-0.131452,-0.089040,True,294.589126,178.632389,0.011559,0.393622,0.000065
dmavae,3,N1000_nX200_sx0.7,79,1000,200,0.700000,1.792355,,1.161316,0.631039,0.453695,1.773488,,1.198278,0.575211,0.383474,0.018867,,-0.036962,0.055829,0.070221,True,305.112563,178.162800,0.024773,0.416075,0.000139
dmavae,3,N1000_nX200_sx0.7,80,1000,200,0.700000,1.576596,,1.047140,0.529457,0.351688,1.750557,,1.174364,0.576194,0.384129,-0.173961,,-0.127224,-0.046737,-0.032441,True,290.263678,180.080415,0.010864,0.379597,0.000060
dmavae,3,N1000_nX200_sx0.7,81,1000,200,0.700000,1.577097,,0.924925,0.652172,0.477423,1.736202,,1.161283,0.574919,0.383279,-0.159105,,-0.236357,0.077253,0.094144,True,302.603713,180.863977,0.018440,0.402307,0.000102
dmavae,3,N1000_nX200_sx0.7,82,1000,200,0.700000,1.491430,,1.185657,0.305773,0.199012,1.757748,,1.182074,0.575674,0.383783,-0.266318,,0.003583,-0.269901,-0.184771,True,289.125367,178.939404,0.015484,0.381101,0.000087
dmavae,3,N1000_nX200_sx0.7,83,1000,200,0.700000,1.693263,,1.135210,0.558053,0.397612,1.733720,,1.157756,0.575964,0.383976,-0.040457,,-0.022546,-0.017911,0.013636,True,291.459141,182.473308,0.024805,0.373932,0.000136
dmavae,3,N1000_nX200_sx0.7,84,1000,200,0.700000,1.671208,,1.157951,0.513257,0.325510,1.712667,,1.136651,0.576016,0.384011,-0.041460,,0.021300,-0.062760,-0.058501,True,297.459062,180.684580,0.009092,0.392573,0.000050
dmavae,3,N1000_nX200_sx0.7,85,1000,200,0.700000,1.862389,,1.409946,0.452444,0.304614,1.745530,,1.169615,0.575915,0.383943,0.116859,,0.240331,-0.123471,-0.079329,True,292.809247,180.353870,0.010883,0.384057,0.000060
dmavae,3,N1000_nX200_sx0.7,86,1000,200,0.700000,1.681970,,0.994111,0.687859,0.424431,1.752147,,1.176375,0.575772,0.383848,-0.070177,,-0.182265,0.112087,0.040583,True,291.483817,178.919247,0.010712,0.386178,0.000060
dmavae,3,N1000_nX200_sx0.7,87,1000,200,0.700000,1.664348,,0.941618,0.722730,0.485270,1.739162,,1.164721,0.574441,0.382961,-0.074813,,-0.223103,0.148289,0.102309,True,289.708857,181.649953,0.022536,0.372991,0.000124
dmavae,3,N1000_nX200_sx0.7,88,1000,200,0.700000,1.635459,,1.102180,0.533279,0.326699,1.746787,,1.170633,0.576154,0.384103,-0.111328,,-0.068452,-0.042875,-0.057404,True,293.996800,179.863651,0.012245,0.388212,0.000068
dmavae,3,N1000_nX200_sx0.7,89,1000,200,0.700000,1.884004,,1.272699,0.611305,0.413780,1.734927,,1.159450,0.575477,0.383652,0.149077,,0.113249,0.035828,0.030129,True,286.887661,174.962765,0.017713,0.390135,0.000101
dmavae,3,N1000_nX200_sx0.7,90,1000,200,0.700000,2.112557,,1.347699,0.764857,0.493567,1.767575,,1.192114,0.575461,0.383640,0.344982,,0.155585,0.189396,0.109926,True,291.947420,178.274235,0.017520,0.389362,0.000098
dmavae,3,N1000_nX200_sx0.7,91,1000,200,0.700000,1.844636,,1.166080,0.678556,0.509470,1.722882,,1.147874,0.575008,0.383339,0.121754,,0.018207,0.103548,0.126131,True,293.342031,179.344903,0.023989,0.388615,0.000134
dmavae,3,N1000_nX200_sx0.7,92,1000,200,0.700000,2.026143,,1.024791,1.001352,0.702864,1.746317,,1.170116,0.576201,0.384134,0.279826,,-0.145325,0.425151,0.318730,True,294.726949,174.293644,0.010468,0.408627,0.000060
dmavae,3,N1000_nX200_sx0.7,93,1000,200,0.700000,2.053298,,1.349724,0.703575,0.389255,1.757852,,1.182966,0.574886,0.383257,0.295447,,0.166758,0.128689,0.005998,True,292.221484,180.208512,0.011811,0.383315,0.000066
dmavae,3,N1000_nX200_sx0.7,94,1000,200,0.700000,1.411201,,0.841939,0.569261,0.357327,1.763173,,1.187059,0.576115,0.384076,-0.351973,,-0.345119,-0.006853,-0.026750,True,299.513520,175.585276,0.030661,0.413765,0.000175
dmavae,3,N1000_nX200_sx0.7,95,1000,200,0.700000,1.607373,,1.045799,0.561573,0.375986,1.738317,,1.161329,0.576989,0.384659,-0.130945,,-0.115530,-0.015415,-0.008673,True,293.317673,180.077503,0.014654,0.386067,0.000081
dmavae,3,N1000_nX200_sx0.7,96,1000,200,0.700000,1.914956,,1.312095,0.602861,0.409776,1.745010,,1.169007,0.576003,0.384002,0.169945,,0.143088,0.026858,0.025774,True,299.902337,181.117133,0.026021,0.396080,0.000144
dmavae,3,N1000_nX200_sx0.7,97,1000,200,0.700000,1.980550,,1.214827,0.765723,0.465225,1.750378,,1.174348,0.576030,0.384020,0.230172,,0.040479,0.189693,0.081205,True,294.127051,181.473120,0.028307,0.383011,0.000156
dmavae,3,N1000_nX200_sx0.7,98,1000,200,0.700000,2.048957,,1.387165,0.661792,0.443682,1.746792,,1.171536,0.575256,0.383504,0.302166,,0.215629,0.086536,0.060178,True,301.854880,175.170165,0.030223,0.419687,0.000173
dmavae,3,N1000_nX200_sx0.7,99,1000,200,0.700000,1.797679,,1.202301,0.595378,0.374661,1.723650,,1.148749,0.574902,0.383268,0.074029,,0.053552,0.020477,-0.008607,True,293.910414,181.211915,0.038148,0.383445,0.000211
dmavae,3,N1000_nX200_sx0.7,100,1000,200,0.700000,1.686559,,1.044567,0.641992,0.370488,1.723487,,1.147900,0.575587,0.383725,-0.036928,,-0.103333,0.066405,-0.013237,True,288.202627,180.002472,0.025142,0.375431,0.000140
dmavae,7,N1000_nX200_sx2,1,1000,200,2.000000,1.584526,,0.817824,0.766702,0.438902,1.697581,,1.122311,0.575270,0.383513,-0.113055,,-0.304487,0.191432,0.055389,True,321.017048,268.769672,0.006483,0.162756,0.000024
dmavae,7,N1000_nX200_sx2,2,1000,200,2.000000,1.884792,,1.104776,0.780016,0.549940,1.756952,,1.182264,0.574688,0.383125,0.127840,,-0.077488,0.205328,0.166815,True,317.112569,269.057238,0.011920,0.151540,0.000044
dmavae,7,N1000_nX200_sx2,3,1000,200,2.000000,1.475437,,1.013654,0.461783,0.313082,1.752011,,1.176538,0.575473,0.383649,-0.276573,,-0.162884,-0.113690,-0.070567,True,318.847070,270.554567,0.012776,0.151460,0.000047
dmavae,7,N1000_nX200_sx2,4,1000,200,2.000000,1.574533,,0.986301,0.588232,0.375069,1.727413,,1.151508,0.575905,0.383936,-0.152879,,-0.165207,0.012327,-0.008867,True,317.036013,270.399867,0.012378,0.147100,0.000046
dmavae,7,N1000_nX200_sx2,5,1000,200,2.000000,1.798740,,1.048143,0.750597,0.524625,1.724521,,1.148947,0.575573,0.383715,0.074220,,-0.100804,0.175024,0.140910,True,321.027377,269.635735,0.012464,0.160085,0.000046
dmavae,7,N1000_nX200_sx2,6,1000,200,2.000000,2.028862,,1.403354,0.625509,0.428692,1.769506,,1.193183,0.576323,0.384215,0.259356,,0.210170,0.049186,0.044476,True,318.364300,269.847369,0.009910,0.152394,0.000037
dmavae,7,N1000_nX200_sx2,7,1000,200,2.000000,1.829692,,1.180773,0.648919,0.455182,1.751686,,1.176119,0.575567,0.383711,0.078006,,0.004654,0.073352,0.071471,True,316.904426,268.286751,0.020598,0.153414,0.000077
dmavae,7,N1000_nX200_sx2,8,1000,200,2.000000,1.729860,,0.978334,0.751526,0.473156,1.738994,,1.164039,0.574955,0.383303,-0.009134,,-0.185706,0.176571,0.089852,True,318.599818,269.008897,0.011132,0.155653,0.000041
dmavae,7,N1000_nX200_sx2,9,1000,200,2.000000,1.499511,,1.046980,0.452531,0.267405,1.750453,,1.175304,0.575149,0.383433,-0.250942,,-0.128324,-0.122618,-0.116028,True,318.349222,270.137841,0.016668,0.151442,0.000062
dmavae,7,N1000_nX200_sx2,10,1000,200,2.000000,1.630689,,0.889182,0.741507,0.442180,1.725305,,1.150066,0.575239,0.383492,-0.094616,,-0.260884,0.166268,0.058688,True,316.897338,269.134212,0.007866,0.150721,0.000029
dmavae,7,N1000_nX200_sx2,11,1000,200,2.000000,1.554106,,1.125450,0.428657,0.269799,1.715100,,1.139859,0.575242,0.383494,-0.160994,,-0.014409,-0.146585,-0.113696,True,315.278128,269.384580,0.010814,0.145565,0.000040
dmavae,7,N1000_nX200_sx2,12,1000,200,2.000000,1.549954,,1.035711,0.514243,0.272143,1.752813,,1.176841,0.575972,0.383981,-0.202859,,-0.141130,-0.061729,-0.111838,True,319.239925,270.246469,0.016588,0.153469,0.000061
dmavae,7,N1000_nX200_sx2,13,1000,200,2.000000,1.616308,,1.119100,0.497208,0.292041,1.729642,,1.153426,0.576216,0.384144,-0.113334,,-0.034326,-0.079008,-0.092103,True,316.807786,267.899873,0.017326,0.154377,0.000065
dmavae,7,N1000_nX200_sx2,14,1000,200,2.000000,1.980244,,1.308237,0.672007,0.470669,1.729584,,1.154005,0.575579,0.383719,0.250661,,0.154232,0.096429,0.086949,True,319.147076,269.866317,0.016559,0.154414,0.000061
